customer_id,order_date,order_value,product_category,is_return,channel
100017,2024-03-08,47.45,Books & Media,False,Mobile App
100017,2024-04-28,49.75,Beauty,False,Mobile App
100017,2024-04-19,79.33,Groceries,False,Web
100017,2024-04-14,82.72,Garden,False,Web
100017,2024-04-06,78.36,Groceries,False,Store
100017,2024-04-15,46.12,Fashion,False,Mobile App
100017,2024-05-07,471.15,Beauty,False,Mobile App
100017,2024-05-11,47.66,Sports & Outdoors,False,Mobile App
100017,2024-05-10,109.99,Garden,False,Web
100017,2024-05-05,47.56,Electronics,True,Store
100017,2024-05-11,93.64,Beauty,False,Web
100017,2024-06-03,69.62,Homeware,False,Mobile App
100017,2024-06-08,45.88,Groceries,False,Web
100017,2024-06-28,87.28,Fashion,False,Mobile App
100017,2024-07-09,50.08,Homeware,True,Mobile App
100017,2024-08-21,105.98,Pet Supplies,True,Web
100017,2024-08-07,70.07,Books & Media,False,web
100017,2024-09-16,58.63,Pet Supplies,False,Web
100017,2024-09-08,80.71,Toys & Kids,False,Mobile App
100017,2024-09-18,137.32,Toys & Kids,False,Store
100017,2024-10-19,65.2,Sports & Outdoors,False,Mobile App
100017,2024-10-28,79.09,Beauty,False,Web
100017,2024-11-25,54.59,Toys & Kids,False,Web
100017,2024-11-23,89.41,Sports & Outdoors,False,Mobile App
100017,2024-11-13,53.13,Groceries,False,Web
100017,2024-11-18,79.64,Pet Supplies,False,Web
100017,2024-11-16,100.56,Homeware,False,Mobile App
100017,2024-11-23,13.86,Electronics,False,Web
100017,2024-11-19,88.63,Beauty,False,Mobile App
100017,2024-11-23,86.33,Electronics,False,Store
100017,2024-11-28,112.84,Electronics,False,Web
100017,2024-12-19,71.32,Electronics,False,Web
100017,2024-12-23,63.4,Groceries,False,Web
100017,2025-01-09,40.2,Electronics,False,Web
100017,2025-01-10,103.05,Books & Media,False,Mobile App
100018,2024-03-01,34.68,Toys & Kids,False,Web
100018,2024-05-01,3.36,Toys & Kids,True,Store
100018,2024-06-24,59.26,Sports & Outdoors,False,Mobile App
100018,2024-07-03,41.22,Sports & Outdoors,False,Web
100018,2024-08-05,38.21,Toys & Kids,False,Web
100018,2024-11-07,41.42,Garden,False,Store
100018,2024-11-11,53.53,Books & Media,False,Web
100018,2024-12-08,27.09,Beauty,False,Web
100018,2024-12-19,41.46,Books & Media,False,Web
100019,2024-02-24,26.65,Toys & Kids,False,Mobile App
100019,2024-06-18,64.67,Electronics,False,Mobile App
100019,2024-09-16,8.99,Beauty,False,Web
100019,2024-11-01,23.98,Beauty,False,Web
100019,2024-11-26,4.64,Toys & Kids,False,Store
100019,2024-12-26,30.33,Toys & Kids,False,Web
100021,2025-01-25,28.62,Sports & Outdoors,False,Mobile App
100021,2025-01-21,19.7,Homeware,False,Web
100022,2024-01-10,36.43,Books & Media,False,Mobile App
100022,2024-02-04,59.46,Beauty,False,Mobile App
100022,2024-08-23,72.51,Sports & Outdoors,False,Web
100022,2024-11-24,62.22,Pet Supplies,False,Mobile App
100022,2024-12-12,30.73,Books & Media,False,Store
100023,2024-01-11,21.21,Garden,False,Web
100023,2024-02-20,82.13,Toys & Kids,False,Web
100023,2024-03-23,44.79,Homeware,False,Web
100023,2024-05-10,58.76,Sports & Outdoors,False,Mobile App
100023,2024-05-03,67.17,Beauty,False,Web
100023,2024-05-08,82.62,Pet Supplies,False,Web
100023,2024-06-22,15.49,Electronics,False,Web
100025,2024-05-27,10.74,Homeware,False,Mobile App
100025,2024-06-25,64.01,Pet Supplies,False,Mobile App
100025,2024-07-03,155.58,Pet Supplies,False,Store
100025,2024-07-16,25.5,Beauty,False,Mobile App
100025,2024-07-01,57.62,Groceries,False,Mobile App
100025,2024-08-06,33.36,Fashion,False,Mobile App
100025,2024-09-02,48.22,Groceries,False,Store
100025,2024-09-27,53.18,Groceries,False,Web
100025,2024-09-25,11.09,Sports & Outdoors,False,Web
100025,2024-11-06,122.04,Electronics,False,Mobile App
100025,2024-11-17,37.7,Fashion,True,Web
100025,2024-11-26,28.24,Sports & Outdoors,False,Web
100025,2024-12-28,44.25,Toys & Kids,False,Web
100025,2024-12-22,41.38,Fashion,False,Web
100027,2024-01-22,93.85,Pet Supplies,False,Web
100027,2024-02-06,93.2,Fashion,False,Web
100027,2024-03-23,63.68,Fashion,False,Store
100027,2024-03-09,66.78,Pet Supplies,False,Mobile App
100027,2024-03-27,32.88,Toys & Kids,False,Mobile App
100027,2024-03-12,54.22,Books & Media,False,Web
100027,2024-04-22,59.01,Pet Supplies,False,Web
100027,2024-05-11,42.82,Books & Media,False,Mobile App
100027,2024-05-05,145.64,Toys & Kids,False,Mobile App
100027,2024-06-07,76.26,Electronics,False,Web
100027,2024-06-14,47.0,Electronics,False,Web
100027,2024-06-20,74.38,Groceries,False,Web
100027,2024-07-03,121.32,Electronics,False,Mobile App
100027,2024-08-19,84.9,Beauty,False,mobile app
100027,2024-08-08,73.31,Toys & Kids,False,Web
100027,2024-09-26,89.65,Sports & Outdoors,False,Web
100027,2024-09-06,20.71,Beauty,True,Mobile App
100027,2024-09-11,33.4,Fashion,False,Web
100027,2024-10-07,64.34,Groceries,False,Web
100027,2024-11-17,82.17,Books & Media,False,mobile app
100027,2024-11-14,95.87,Toys & Kids,False,Store
100027,2024-11-11,94.34,Pet Supplies,False,Mobile App
100027,2024-11-01,114.98,Homeware,False,Mobile App
100027,2024-12-25,27.67,Sports & Outdoors,False,Web
100027,2025-01-02,68.79,Beauty,False,Web
100027,2025-01-05,102.86,Electronics,False,Web
100028,2024-09-22,51.61,Toys & Kids,False,Mobile App
100029,2024-04-05,25.28,Homeware,False,Web
100029,2024-05-15,50.7,Electronics,False,Web
100029,2024-05-28,37.06,Fashion,False,Web
100029,2024-06-22,27.26,Books & Media,False,Web
100029,2024-07-08,18.93,Pet Supplies,False,Mobile App
100029,2024-08-03,65.96,Beauty,False,Mobile App
100029,2024-08-10,97.29,Homeware,False,Web
100029,2024-08-10,9.78,Sports & Outdoors,False,Mobile App
100029,2024-08-04,465.4,Books & Media,False,Web
100029,2024-08-08,53.73,Toys & Kids,False,Mobile App
100029,2024-10-10,23.14,Electronics,False,Web
100029,2024-11-03,21.42,Toys & Kids,False,Web
100029,2024-11-06,45.49,Groceries,False,Store
100029,2024-12-16,25.67,Toys & Kids,False,Mobile App
100029,2025-01-01,49.49,Homeware,False,Web
100029,2025-01-13,54.97,Toys & Kids,False,Web
100030,2024-11-25,55.01,Groceries,False,Web
100030,2024-11-28,75.4,Garden,True,Web
100030,2024-12-24,33.22,Fashion,False,Mobile App
100030,2024-12-18,3.0,Beauty,False,Web
100030,2025-01-16,38.0,Garden,False,Web
100030,2025-01-24,65.26,Sports & Outdoors,False,Mobile App
100030,2025-01-17,76.38,Pet Supplies,False,Web
100032,2024-03-06,23.3,Groceries,False,Mobile App
100032,2024-05-03,41.33,Sports & Outdoors,False,Web
100032,2024-05-14,34.81,Electronics,False,Web
100032,2024-05-16,30.7,Beauty,False,Mobile App
100032,2024-07-03,29.64,Pet Supplies,False,Web
100032,2024-08-14,28.05,Homeware,False,Web
100032,2024-08-10,63.18,Books & Media,False,Mobile App
100032,2024-09-05,8.56,Garden,False,Web
100032,2024-09-23,52.63,Groceries,False,Store
100032,2024-09-04,29.39,Sports & Outdoors,False,Web
100032,2024-10-03,30.57,Garden,False,Web
100032,2024-12-21,84.77,Pet Supplies,False,Mobile App
100032,2024-12-26,45.59,Books & Media,False,Mobile App
100032,2024-12-10,47.72,Homeware,False,Mobile App
100032,2025-01-06,41.07,Beauty,False,Web
100032,2025-01-15,21.16,Homeware,False,Web
100032,2025-01-23,53.17,Beauty,False,Web
100033,2024-03-10,33.93,Toys & Kids,False,Mobile App
100033,2024-06-02,25.84,Groceries,False,Web
100033,2024-06-04,11.68,Fashion,False,Web
100033,2024-07-28,12.68,Fashion,False,Store
100033,2024-08-21,21.71,Beauty,False,Web
100033,2024-09-08,34.63,Homeware,False,Store
100033,2024-09-05,11.56,Fashion,False,Store
100033,2024-10-03,3.0,Books & Media,False,Store
100033,2024-11-06,23.54,Pet Supplies,False,Mobile App
100034,2024-03-18,34.32,Toys & Kids,False,Mobile App
100034,2024-04-24,17.18,Groceries,True,Web
100034,2024-05-01,27.35,Fashion,False,Mobile App
100034,2024-05-08,118.24,Beauty,False,Web
100034,2024-07-24,17.7,Sports & Outdoors,False,Mobile App
100034,2024-09-18,20.43,Garden,False,Mobile App
100034,2024-12-11,22.36,Books & Media,False,Web
100034,2024-12-03,33.92,Toys & Kids,False,Mobile App
100035,2024-01-07,58.5,Groceries,False,Web
100035,2024-03-09,25.04,Garden,False,Mobile App
100035,2024-04-18,49.0,Sports & Outdoors,False,Mobile App
100035,2024-04-09,49.76,Groceries,False,Store
100035,2024-05-27,45.77,Beauty,False,Web
100035,2024-08-20,40.44,Fashion,False,Mobile App
100035,2024-09-04,41.44,Toys & Kids,False,Web
100035,2024-11-17,80.82,Books & Media,False,Web
100035,2024-11-25,3.0,Homeware,False,Store
100035,2024-11-26,22.02,Electronics,False,Mobile App
100035,2025-01-22,29.88,Electronics,False,Mobile App
100036,2024-01-25,92.29,Pet Supplies,False,Mobile App
100036,2024-01-20,52.64,Groceries,False,Web
100036,2024-01-10,43.57,Fashion,False,Mobile App
100036,2024-01-20,92.35,Toys & Kids,False,Mobile App
100036,2024-02-22,54.49,Fashion,False,Store
100036,2024-02-27,78.36,Toys & Kids,False,Mobile App
100036,2024-02-06,46.85,Homeware,False,Mobile App
100036,2024-04-06,69.72,Garden,False,Web
100036,2024-04-20,58.11,Electronics,False,Mobile App
100036,2024-04-10,52.56,Fashion,False,Web
100036,2024-04-20,43.86,Books & Media,False,Web
100036,2024-04-20,53.16,Beauty,False,Store
100036,2024-05-01,129.99,Fashion,False,Web
100036,2024-06-07,50.64,Groceries,False,Web
100036,2024-06-11,104.77,Books & Media,False,Web
100036,2024-07-16,95.12,Electronics,False,Store
100036,2024-07-27,65.22,Sports & Outdoors,False,Web
100036,2024-07-24,84.67,Electronics,False,Mobile App
100036,2024-08-03,74.24,Fashion,False,Mobile App
100036,2024-08-03,24.64,Books & Media,False,Web
100036,2024-08-18,95.42,Fashion,False,Mobile App
100036,2024-09-08,58.04,Groceries,False,mobile app
100036,2024-09-10,53.94,Books & Media,False,Store
100036,2024-10-25,490.12,Electronics,False,Mobile App
100036,2024-10-12,49.97,Toys & Kids,False,Mobile App
100036,2024-10-27,57.5,Groceries,False,Web
100036,2024-10-14,,Fashion,False,Mobile App
100036,2024-11-20,88.58,Beauty,False,Web
100036,2024-11-09,94.72,Pet Supplies,False,Web
100036,2024-12-12,34.59,Fashion,False,Mobile App
100036,2024-12-07,89.86,Fashion,False,Mobile App
100036,2024-12-28,55.5,Electronics,True,Web
100036,2024-12-17,49.77,Fashion,False,Web
100036,2024-12-28,59.78,Beauty,False,Mobile App
100036,2025-01-27,80.7,Beauty,False,Web
100036,2025-01-22,63.87,Books & Media,False,Web
100037,2024-05-25,28.71,Beauty,False,Store
100037,2024-06-06,17.52,Homeware,False,Store
100037,2024-07-09,35.26,Books & Media,False,Mobile App
100037,2024-08-20,29.29,Electronics,False,Web
100037,2024-08-02,21.36,Beauty,False,Web
100038,2024-01-06,25.35,Homeware,False,Store
100038,2024-02-08,11.13,Homeware,False,Store
100038,2024-03-16,64.01,Pet Supplies,True,Mobile App
100038,2024-04-20,68.52,Garden,False,Web
100038,2024-04-07,41.75,Toys & Kids,False,Mobile App
100038,2024-06-24,43.21,Fashion,False,Web
100038,2024-07-13,37.66,Toys & Kids,False,Web
100038,2024-07-22,71.5,Homeware,False,Web
100038,2024-08-06,99.27,Fashion,False,Web
100038,2024-09-18,46.32,Garden,False,Web
100038,2024-09-06,49.37,Pet Supplies,False,Mobile App
100038,2024-09-06,39.37,Homeware,False,Web
100038,2024-09-09,19.75,Groceries,False,Web
100038,2024-11-16,66.16,Electronics,False,Web
100038,2024-11-24,27.45,Homeware,False,Store
100038,2024-12-07,48.06,Groceries,False,Web
100038,2024-12-05,29.45,Books & Media,False,Web
100038,2024-12-26,18.21,Toys & Kids,False,Web
100038,2024-12-20,37.49,Pet Supplies,False,Web
100038,2025-01-22,23.41,Pet Supplies,False,Web
100040,2025-01-11,10.99,Homeware,False,Mobile App
100042,2025-01-11,56.29,Electronics,False,Mobile App
100042,2025-01-01,64.06,Beauty,False,Web
100043,2024-01-10,38.98,Homeware,False,Web
100043,2024-02-19,38.42,Electronics,False,Mobile App
100043,2024-03-20,54.24,Beauty,False,Web
100043,2024-04-11,46.3,Toys & Kids,False,Web
100043,2024-04-22,31.59,Sports & Outdoors,False,web
100043,2024-04-20,3.61,Toys & Kids,False,web
100043,2024-05-15,6.48,Garden,False,Web
100043,2024-07-22,48.17,Homeware,False,Web
100043,2024-08-14,70.67,Homeware,False,Web
100043,2024-08-24,9.94,Beauty,False,Mobile App
100043,2024-08-12,155.71,Homeware,True,Mobile App
100043,2024-08-20,29.23,Electronics,True,Store
100043,2024-08-14,21.24,Pet Supplies,False,Web
100043,2024-09-22,23.3,Beauty,False,Web
100043,2024-12-06,56.74,Electronics,False,Web
100044,2024-04-03,46.98,Toys & Kids,False,Mobile App
100044,2024-05-18,53.88,Groceries,False,Mobile App
100044,2024-06-22,25.33,Toys & Kids,False,Mobile App
100044,2024-06-05,48.35,Books & Media,False,Mobile App
100044,2024-06-11,15.74,Toys & Kids,False,Web
100044,2024-06-05,27.83,Homeware,False,Mobile App
100044,2024-07-26,30.37,Fashion,False,Mobile App
100044,2024-08-24,31.9,Groceries,False,Mobile App
100044,2024-08-04,3.0,Garden,False,Web
100044,2024-09-27,39.6,Beauty,False,Mobile App
100044,2024-10-06,26.05,Groceries,False,Web
100044,2024-12-04,18.99,Groceries,False,Mobile App
100045,2025-01-13,19.65,Fashion,False,Web
100045,2025-01-18,12.22,Electronics,False,Web
100046,2024-11-17,24.19,Groceries,False,Store
100047,2024-03-26,13.02,Fashion,False,Web
100047,2024-04-18,28.15,Sports & Outdoors,False,store
100047,2024-04-26,57.17,Sports & Outdoors,False,Web
100047,2024-06-18,37.45,Toys & Kids,False,Web
100047,2024-06-14,51.14,Fashion,False,Web
100047,2024-06-09,30.71,Sports & Outdoors,False,Web
100047,2024-06-21,33.17,Beauty,False,Store
100047,2024-06-04,48.0,Groceries,True,Mobile App
100047,2024-07-07,37.79,Groceries,False,Mobile App
100048,2024-07-11,54.4,Books & Media,False,Web
100048,2024-08-20,34.88,Garden,False,Web
100048,2024-08-03,57.77,Beauty,False,Web
100049,2024-01-14,39.7,Toys & Kids,False,Mobile App
100049,2024-01-02,95.98,Books & Media,False,Mobile App
100049,2024-01-24,144.13,Toys & Kids,False,Mobile App
100049,2024-01-14,96.16,Pet Supplies,False,Web
100049,2024-01-13,95.91,Toys & Kids,False,Store
100049,2024-02-21,85.81,Electronics,False,Web
100049,2024-02-14,85.59,Toys & Kids,False,Web
100049,2024-03-09,72.7,Pet Supplies,False,Web
100049,2024-04-14,102.77,Homeware,False,Mobile App
100049,2024-05-18,67.87,Electronics,False,Web
100049,2024-05-24,60.02,Garden,False,Mobile App
100049,2024-06-14,73.44,Pet Supplies,False,Web
100049,2024-06-27,84.99,Groceries,False,Web
100049,2024-06-17,37.66,Beauty,False,Web
100049,2024-07-08,66.24,Groceries,False,Web
100049,2024-07-26,40.4,Toys & Kids,False,Mobile App
100049,2024-08-22,57.39,Homeware,False,Web
100049,2024-08-22,61.64,Fashion,False,Mobile App
100049,2024-09-24,14.17,Pet Supplies,False,Web
100049,2024-10-07,26.42,Homeware,False,Web
100049,2024-11-07,44.51,Beauty,False,Mobile App
100049,2024-11-02,93.14,Groceries,False,Mobile App
100049,2024-11-23,45.98,Beauty,False,Web
100049,2024-11-04,70.17,Groceries,True,Mobile App
100049,2024-12-25,66.76,Homeware,False,Web
100049,2025-01-12,92.64,Groceries,False,Mobile App
100050,2024-03-06,62.07,Fashion,False,Mobile App
100050,2024-04-05,68.24,Electronics,False,Web
100050,2024-04-28,54.54,Electronics,False,Web
100050,2024-07-11,53.68,Toys & Kids,False,Web
100050,2024-09-04,38.07,Sports & Outdoors,False,Web
100050,2024-10-01,34.23,Fashion,False,Web
100050,2024-10-01,77.32,Sports & Outdoors,False,Store
100050,2024-11-14,41.09,Garden,False,Web
100050,2024-12-16,19.81,Beauty,True,Web
100050,2025-01-24,52.78,Fashion,False,Mobile App
100051,2024-02-08,63.03,Beauty,False,Web
100051,2024-02-08,59.3,Electronics,False,Web
100051,2024-02-16,73.57,Garden,False,Mobile App
100051,2024-02-09,86.87,Garden,False,Mobile App
100051,2024-03-02,114.89,Books & Media,False,Web
100051,2024-03-12,123.18,Books & Media,False,Mobile App
100051,2024-03-19,46.56,Garden,False,Store
100051,2024-04-22,36.07,Electronics,False,Web
100051,2024-04-26,58.18,Books & Media,False,Web
100051,2024-04-14,96.43,Toys & Kids,False,Web
100051,2024-06-21,113.8,Pet Supplies,False,Web
100051,2024-07-10,109.24,Pet Supplies,False,Mobile App
100051,2024-07-01,91.29,Fashion,False,Web
100051,2024-08-11,118.17,Garden,False,Web
100051,2024-08-20,68.34,Toys & Kids,False,Web
100051,2024-08-15,80.47,Fashion,False,Web
100051,2024-09-22,29.94,Garden,False,Store
100051,2024-09-25,93.32,Garden,False,Mobile App
100051,2024-09-13,75.98,Toys & Kids,False,Web
100051,2024-09-25,47.84,Toys & Kids,False,Mobile App
100051,2024-09-27,88.55,Sports & Outdoors,False,Mobile App
100051,2024-09-25,42.84,Garden,False,Web
100051,2024-09-02,32.1,Sports & Outdoors,False,Mobile App
100051,2024-10-14,11.71,Homeware,False,mobile app
100051,2024-10-13,33.13,Sports & Outdoors,False,Mobile App
100051,2024-11-28,91.92,Pet Supplies,False,Mobile App
100051,2024-11-23,41.03,Fashion,True,Web
100051,2024-11-25,36.34,Groceries,False,Web
100051,2024-12-04,40.92,Fashion,False,Mobile App
100051,2024-12-27,58.94,Garden,False,Web
100051,2024-12-13,132.45,Fashion,False,Web
100051,2025-01-26,34.33,Homeware,False,Mobile App
100051,2025-01-01,52.89,Homeware,False,Web
100051,2025-01-11,33.98,Beauty,False,Web
100051,2025-01-16,51.17,Books & Media,False,Mobile App
100051,2025-01-05,82.27,Books & Media,False,mobile app
100051,2025-01-25,33.53,Pet Supplies,False,Mobile App
100052,2024-09-14,42.77,Fashion,False,Web
100052,2024-11-24,31.97,Beauty,False,Web
100052,2024-11-13,38.93,Homeware,False,Mobile App
100052,2024-11-03,54.66,Electronics,False,Web
